date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:18:36	13360/13360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i9.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i9.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html)
02:18:37	9265/9265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i12.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i12.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html)
02:18:37	8235/8235	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i11.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i11.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html)
02:18:39	18402/18402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i13.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i13.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html)
02:18:39	88443/88443	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i14.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/i14.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products.html)
02:18:40	40283/40283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/img3.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/img3.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:40	33622/33622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/img4.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/img4.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:40	6538/6538	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s6.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s6.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:41	6651/6651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s5.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s5.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:41	8457/8457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s8.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s8.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:42	13191/13191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s7.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s7.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:42	7412/7412	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s10.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s10.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:42	7319/7319	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s9.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s9.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:43	6400/6400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s12.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s12.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:43	6541/6541	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s11.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/s11.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/products1.html)
02:18:44	412/412	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/arrow_right.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/arrow_right.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/coreSlider.css)
02:18:44	414/414	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/arrow_left.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/arrow_left.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/coreSlider.css)
02:18:45	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:45%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/images/dot.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/images/dot.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/coreSlider.css)
02:18:45	133632/133632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b1.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/b1.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/)
02:18:45	54915/54915	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jquery.flexslider.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/jquery.flexslider.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:46	5846/5846	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:46	4339/4339	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/imagezoom.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/imagezoom.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:47	8221/8221	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/owl.carousel.css	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/owl.carousel.css	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:47	37908/37908	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/owl.carousel.js	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/js/owl.carousel.js	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:48	49702/49702	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:49	32329/32329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si1.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si1.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:50	48054/48054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si2.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/si2.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:52	31087/31087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/r4.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/r4.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:52	23329/23329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/r5.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/r5.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:53	36442/36442	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo2.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/woo2.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:53	9104/9104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:58:15%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/men3.jpg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/men3.jpg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/single.html)
02:18:54	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:54%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfont/flexslider-icon.eot	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfont/flexslider-icon.eot	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css)
02:18:55	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:55%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.eot?	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icond41d.eot	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css)
02:18:55	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:55%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.woff	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.woff	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css)
02:18:56	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:56%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.ttf	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.ttf	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css)
02:18:56	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:56%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.svg	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/fonts/webfonts/flexslider-icon.svg	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/flexslider.css)
02:18:57	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:57%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/pagnate.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/images/pagnate.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/owl.carousel.css)
02:18:58	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:58%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/AjaxLoader.gif	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/AjaxLoader.gif	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/owl.carousel.css)
02:18:59	2525/2525	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Aug%202018%2020:18:59%20GMT	https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/grabbing.png	C:/Users/mashu/Downloads/e-commerce/e-commerce/p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/grabbing.png	(from https://p.w3layouts.com/demos/aug-2016/02-08-2016/new_shop/web/css/owl.carousel.css)
